"state_abb","state_name","year","median","lower","upper","sd"
"IN","Indiana",2012,-1.1494541,-1.30563971,-0.981364313,0.098573402
"IN","Indiana",2013,-1.0843304,-1.25250516,-0.910433356,0.103890879
"IN","Indiana",2014,-1.07286055,-1.24498506,-0.902959518,0.105388362
"IN","Indiana",2015,-1.0061777,-1.18713605,-0.813963015,0.113298451
"IN","Indiana",2016,-1.0027054,-1.179962765,-0.815150503,0.110759573
"IN","Indiana",2017,-1.02015505,-1.216772935,-0.837231448,0.114511727
"IN","Indiana",2018,-1.02314225,-1.211672355,-0.827462106,0.115877033
"IN","Indiana",2019,-1.06050215,-1.234726025,-0.869576619,0.109159031
"IN","Indiana",2020,-1.09385755,-1.27980457,-0.902952833,0.112874897
"IN","Indiana",2021,-1.09435585,-1.293159555,-0.898941801,0.117466137
"IN","Indiana",2022,-1.10844595,-1.298028445,-0.922023615,0.11659706
"IN","Indiana",2023,-1.1628764,-1.36291294,-0.954608672,0.125358519
"IN","Indiana",2024,-1.1224065,-1.32981693,-0.910349015,0.131453304
"KS","Kansas",1937,1.2508656,0.911631576,1.610273965,0.214424225
"KS","Kansas",1938,1.2584975,0.944479291,1.584851195,0.197255769
"KS","Kansas",1939,1.2547814,0.912945691,1.599824045,0.213137286
"KS","Kansas",1940,1.22889055,0.904178677,1.55105613,0.195005724
"KS","Kansas",1941,1.17516745,0.845131989,1.507836075,0.202688208
"KS","Kansas",1942,1.1929461,0.899852632,1.510231915,0.188805207
"KS","Kansas",1943,0.97495742,0.68366753,1.28992603,0.179812811
"KS","Kansas",1944,0.96942137,0.710071561,1.26611861,0.17086983
"KS","Kansas",1945,0.97035743,0.698752734,1.257293665,0.16914605
"KS","Kansas",1946,0.96937153,0.72170628,1.25212712,0.16326839
"KS","Kansas",1947,0.950095175,0.697280205,1.228570975,0.159757865
"KS","Kansas",1948,0.909230345,0.645237126,1.178903555,0.162039673
"KS","Kansas",1949,0.827621185,0.589529021,1.08804187,0.150337104
"KS","Kansas",1950,0.878662515,0.6226105,1.147073385,0.157220768
"KS","Kansas",1951,0.878647115,0.63034763,1.144652705,0.15600393
"KS","Kansas",1952,0.841503995,0.598479293,1.093622135,0.14975126
"KS","Kansas",1953,0.75244521,0.499214844,1.008691015,0.156021102
"KS","Kansas",1954,0.7224486,0.471886889,0.977358868,0.151205579
"KS","Kansas",1955,0.67435483,0.431451703,0.944185326,0.155418693
"KS","Kansas",1956,0.666109605,0.448152226,0.913520489,0.143953246
"KS","Kansas",1957,0.66107966,0.427866374,0.915697444,0.147721191
"KS","Kansas",1958,0.62053139,0.393302457,0.871821427,0.145160869
"KS","Kansas",1959,0.589779475,0.369417993,0.826335232,0.139287425
"KS","Kansas",1960,0.5845944,0.364253605,0.809347013,0.140192076
"KS","Kansas",1961,0.44152277,0.212778948,0.658475848,0.134607726
"KS","Kansas",1962,0.42559359,0.218729202,0.641578312,0.128869881
"KS","Kansas",1963,0.37241941,0.177640426,0.568825482,0.12222208
"KS","Kansas",1964,0.405430715,0.207342418,0.617862567,0.123178508
"KS","Kansas",1965,0.333959615,0.09863801,0.575586956,0.145477382
"KS","Kansas",1966,0.38442735,0.151995716,0.621668381,0.139540907
"KS","Kansas",1967,0.318478925,0.083932506,0.558384853,0.141934144
"KS","Kansas",1968,0.444220405,0.201735886,0.692379319,0.149395759
"KS","Kansas",1969,0.267847055,0.032904918,0.516856208,0.148738085
"KS","Kansas",1970,0.237212635,-0.00193457,0.494104669,0.147842416
"KS","Kansas",1971,0.257274695,0.03387081,0.485108921,0.139080776
"KS","Kansas",1972,0.080012361,-0.138323343,0.305953024,0.13914154
"KS","Kansas",1973,-0.001553211,-0.231091876,0.236440618,0.143070734
"KS","Kansas",1974,-0.099144461,-0.34341235,0.139580841,0.147051761
"KS","Kansas",1975,-0.167236205,-0.406613802,0.069878004,0.146258334
"KS","Kansas",1976,-0.159694385,-0.389191984,0.073139371,0.137921902
"KS","Kansas",1977,-0.139433575,-0.363073598,0.085045748,0.136907551
"KS","Kansas",1978,-0.17791065,-0.394534404,0.040698507,0.132229324
"KS","Kansas",1979,-0.21397266,-0.438072393,0.009460349,0.136531147
"KS","Kansas",1980,-0.21378297,-0.447874914,0.029304101,0.142759039
"KS","Kansas",1981,-0.18488784,-0.403360158,0.028779521,0.131324834
"KS","Kansas",1982,-0.19450178,-0.403376171,0.018980233,0.131616801
"KS","Kansas",1983,-0.290549655,-0.488414557,-0.079904716,0.124725432
"KS","Kansas",1984,-0.360915035,-0.558402042,-0.151006481,0.123666103
"KS","Kansas",1985,-0.42385741,-0.633102401,-0.216521479,0.127610504
"KS","Kansas",1986,-0.5010933,-0.710579047,-0.292383178,0.125707462
"KS","Kansas",1987,-0.56896561,-0.777978537,-0.359968736,0.127500275
"KS","Kansas",1988,-0.540696075,-0.741338808,-0.325095422,0.127120093
"KS","Kansas",1989,-0.54066227,-0.742939824,-0.338942843,0.123178201
"KS","Kansas",1990,-0.543113835,-0.761263643,-0.327621072,0.130774947
"KS","Kansas",1991,-0.53259529,-0.742466413,-0.31653106,0.131547747
"KS","Kansas",1992,-0.56377279,-0.765545998,-0.349803958,0.12935116
"KS","Kansas",1993,-0.575522025,-0.793786852,-0.361170907,0.131592912
"KS","Kansas",1994,-0.605982125,-0.828748511,-0.390993306,0.132699
"KS","Kansas",1995,-0.590235105,-0.809975132,-0.375599374,0.133381228
"KS","Kansas",1996,-0.62492328,-0.816777995,-0.426730096,0.119018318
"KS","Kansas",1997,-0.62934693,-0.81965903,-0.424037352,0.121269273
"KS","Kansas",1998,-0.606542455,-0.79162234,-0.425751637,0.112357003
"KS","Kansas",1999,-0.668630915,-0.846579759,-0.492154505,0.105480572
"KS","Kansas",2000,-0.722399105,-0.906980161,-0.533498331,0.111783829
"KS","Kansas",2001,-0.785018495,-0.959330408,-0.608197678,0.107522873
"KS","Kansas",2002,-0.83406122,-1.016583945,-0.648140774,0.112479664
"KS","Kansas",2003,-0.85903026,-1.032547785,-0.685542479,0.107649154
"KS","Kansas",2004,-0.901770065,-1.08166094,-0.721682085,0.112033357
"KS","Kansas",2005,-0.8984825,-1.08180543,-0.718983738,0.109887329
"KS","Kansas",2006,-0.91683334,-1.098991315,-0.736698511,0.113648776
"KS","Kansas",2007,-0.98911605,-1.169817495,-0.806070909,0.111926981
"KS","Kansas",2008,-0.987802245,-1.17110084,-0.808064762,0.112388627
"KS","Kansas",2009,-1.12198655,-1.29027115,-0.945651261,0.10662521
"KS","Kansas",2010,-1.1866137,-1.35834047,-1.001413568,0.106911386
"KS","Kansas",2011,-1.19827055,-1.362550275,-1.01776155,0.107495055
"KS","Kansas",2012,-1.1768873,-1.34377439,-1.009876155,0.100227861
"KS","Kansas",2013,-1.12293625,-1.298886275,-0.938922766,0.111632948
"KS","Kansas",2014,-1.12350605,-1.298807105,-0.926488848,0.114635528
"KS","Kansas",2015,-1.01491505,-1.20084875,-0.825452114,0.114802743
"KS","Kansas",2016,-1.0353357,-1.225307555,-0.847803657,0.115448798
"KS","Kansas",2017,-1.04367445,-1.241263425,-0.837884865,0.11851119
"KS","Kansas",2018,-1.01960885,-1.20356431,-0.82588663,0.117027882
"KS","Kansas",2019,-1.0520565,-1.256076725,-0.84898523,0.121707702
"KS","Kansas",2020,-1.13015865,-1.317315415,-0.936275826,0.116721184
"KS","Kansas",2021,-1.1314007,-1.32148905,-0.945349665,0.113677775
"KS","Kansas",2022,-1.10965995,-1.30674476,-0.904877004,0.122127446
"KS","Kansas",2023,-1.1304195,-1.340754175,-0.919839701,0.130947136
"KS","Kansas",2024,-1.12036645,-1.329987155,-0.90236499,0.130526785
"KY","Kentucky",1937,1.70362085,1.30061046,2.14621485,0.259289425
"KY","Kentucky",1938,1.56179715,1.181897935,1.96301235,0.237429741
"KY","Kentucky",1939,1.58539195,1.201467535,2.01188975,0.25206993
"KY","Kentucky",1940,1.5430409,1.162930095,1.955330735,0.237874716
"KY","Kentucky",1941,1.376223,0.991456447,1.79472742,0.247462659
"KY","Kentucky",1942,1.4694041,1.1043478,1.862265495,0.226593208
"KY","Kentucky",1943,1.50247985,1.11376059,1.91372797,0.241068604
"KY","Kentucky",1944,1.4673374,1.120324195,1.84907732,0.226354494
"KY","Kentucky",1945,1.4130805,1.09323361,1.727287195,0.197703147
"KY","Kentucky",1946,1.30247055,0.98396647,1.661200365,0.208107377
"KY","Kentucky",1947,1.3897173,1.05702458,1.732616915,0.203619242
"KY","Kentucky",1948,1.3693702,1.015449785,1.716216305,0.210972583
"KY","Kentucky",1949,1.2911569,0.977879248,1.623132125,0.198478567
"KY","Kentucky",1950,1.4575335,1.11770721,1.808210865,0.205257934
"KY","Kentucky",1951,1.42085985,1.083024115,1.78778787,0.222357374
"KY","Kentucky",1952,1.3502153,1.02377229,1.697862875,0.201795948
"KY","Kentucky",1953,1.3623551,1.008701255,1.746012245,0.22452505
"KY","Kentucky",1954,1.21683305,0.91498183,1.54796964,0.19434398
"KY","Kentucky",1955,1.2584655,0.910878523,1.626766555,0.22005007
"KY","Kentucky",1956,1.11962385,0.823840868,1.45320751,0.193476975
"KY","Kentucky",1957,1.09646525,0.775580272,1.43657984,0.204026762
"KY","Kentucky",1958,1.0072513,0.727614876,1.303522045,0.175044206
"KY","Kentucky",1959,1.0783346,0.778642773,1.42279553,0.195678159
"KY","Kentucky",1960,0.904605255,0.636451283,1.17721082,0.16699102
"KY","Kentucky",1961,0.85596672,0.597664648,1.140818265,0.168131765
"KY","Kentucky",1962,0.817938425,0.556509923,1.106184255,0.165658522
"KY","Kentucky",1963,0.774557945,0.54287285,1.037681395,0.15018868
"KY","Kentucky",1964,0.73848151,0.495160054,1.011851295,0.158467103
"KY","Kentucky",1965,0.70237397,0.443888012,0.972361473,0.161130049
"KY","Kentucky",1966,0.44795313,0.223466465,0.690486029,0.139838221
"KY","Kentucky",1967,0.40708657,0.180908554,0.648015888,0.142813407
"KY","Kentucky",1968,0.13548186,-0.089434977,0.365546497,0.13604661
"KY","Kentucky",1969,0.28622398,0.031170116,0.547876134,0.155545478
"KY","Kentucky",1970,0.301043045,0.054800287,0.559450944,0.152458221
"KY","Kentucky",1971,0.336531445,0.070317671,0.598539002,0.161152725
"KY","Kentucky",1972,0.070847792,-0.165952738,0.311085405,0.147232883
"KY","Kentucky",1973,0.041988216,-0.202297997,0.284875978,0.150883842
"KY","Kentucky",1974,-0.039253184,-0.274524343,0.199492179,0.143297661
"KY","Kentucky",1975,-0.172151355,-0.413308138,0.06206153,0.145913344
"KY","Kentucky",1976,-0.20618325,-0.439535755,0.016700717,0.138411437
"KY","Kentucky",1977,-0.19882565,-0.424192621,0.027396308,0.13902914
"KY","Kentucky",1978,-0.13426491,-0.371287346,0.107913583,0.145403563
"KY","Kentucky",1979,-0.11052068,-0.327814487,0.100688396,0.129778363
"KY","Kentucky",1980,-0.11421599,-0.335728306,0.106530069,0.133770775
"KY","Kentucky",1981,-0.105336455,-0.321319101,0.122098423,0.134620687
"KY","Kentucky",1982,-0.1179395,-0.319288332,0.094588555,0.129100035
"KY","Kentucky",1983,-0.144026205,-0.367969626,0.090927792,0.139077707
"KY","Kentucky",1984,-0.231375815,-0.437248546,-0.016489917,0.129928305
"KY","Kentucky",1985,-0.23230095,-0.442231039,-0.031101441,0.127510595
"KY","Kentucky",1986,-0.301896145,-0.525558762,-0.098185797,0.129707479
"KY","Kentucky",1987,-0.327287865,-0.545140953,-0.105202325,0.131065725
"KY","Kentucky",1988,-0.35234573,-0.572677392,-0.126355036,0.13502209
"KY","Kentucky",1989,-0.332325515,-0.536937141,-0.123535718,0.129011066
"KY","Kentucky",1990,-0.415260315,-0.619000612,-0.220618442,0.12213105
"KY","Kentucky",1991,-0.52768319,-0.737221429,-0.312158745,0.131830122
"KY","Kentucky",1992,-0.595349505,-0.799295507,-0.39599595,0.1245074
"KY","Kentucky",1993,-0.61882015,-0.833206239,-0.403565335,0.129240052
"KY","Kentucky",1994,-0.650098795,-0.869038389,-0.422870055,0.137086921
"KY","Kentucky",1995,-0.64927537,-0.848724176,-0.446902551,0.125368574
"KY","Kentucky",1996,-0.72256884,-0.923106561,-0.506558595,0.128382885
"KY","Kentucky",1997,-0.70265078,-0.898291387,-0.50951961,0.119342052
"KY","Kentucky",1998,-0.748718835,-0.946028515,-0.539974716,0.121088733
"KY","Kentucky",1999,-0.70438729,-0.888174298,-0.51355061,0.113654234
"KY","Kentucky",2000,-0.69988789,-0.89568914,-0.501106364,0.11937909
"KY","Kentucky",2001,-0.70919615,-0.913992109,-0.500329188,0.123258361
"KY","Kentucky",2002,-0.714526015,-0.903515244,-0.512776607,0.121190056
"KY","Kentucky",2003,-0.760658175,-0.938893101,-0.569984437,0.112020649
"KY","Kentucky",2004,-0.74819625,-0.938107548,-0.557624171,0.118003272
"KY","Kentucky",2005,-0.79650142,-0.99190112,-0.605601659,0.117955407
"KY","Kentucky",2006,-0.753987345,-0.95933522,-0.560593429,0.119617914
"KY","Kentucky",2007,-0.775018135,-0.970017601,-0.582509799,0.119168134
"KY","Kentucky",2008,-0.81819149,-1.01189845,-0.628948221,0.116847455
"KY","Kentucky",2009,-0.86214057,-1.03897274,-0.681384099,0.108061407
"KY","Kentucky",2010,-0.81256415,-1.00687055,-0.621044802,0.117099766
"KY","Kentucky",2011,-0.81460593,-1.01216243,-0.604193286,0.123542637
"KY","Kentucky",2012,-0.811601525,-1.011532625,-0.607280259,0.123081444
"KY","Kentucky",2013,-0.79158748,-0.993291315,-0.580308665,0.125215603
"KY","Kentucky",2014,-0.821028825,-1.023363195,-0.604555044,0.125792687
"KY","Kentucky",2015,-0.86188645,-1.055277295,-0.643544596,0.124571889
"KY","Kentucky",2016,-0.871688455,-1.064669345,-0.668907802,0.121889429
"KY","Kentucky",2017,-0.783426705,-0.996412965,-0.57437271,0.129608215
"KY","Kentucky",2018,-0.794024685,-0.999712744,-0.592817813,0.125436855
"KY","Kentucky",2019,-0.77988937,-0.991323219,-0.561100842,0.13117908
"KY","Kentucky",2020,-0.78465366,-0.996032614,-0.570893425,0.128349958
"KY","Kentucky",2021,-0.841181225,-1.043013635,-0.632586981,0.124595136
"KY","Kentucky",2022,-0.78539312,-0.985341895,-0.589907892,0.125602362
"KY","Kentucky",2023,-0.851649395,-1.075434935,-0.629428179,0.13684975
"KY","Kentucky",2024,-0.862458235,-1.090402015,-0.633454531,0.137662007
"LA","Louisiana",1937,1.5399016,1.133411255,1.997971955,0.257013473
"LA","Louisiana",1938,1.5351575,1.171924665,1.894056555,0.220581173
"LA","Louisiana",1939,1.52558885,1.137568215,1.94984997,0.24843039
"LA","Louisiana",1940,1.3460306,1.01645224,1.71928552,0.211661892
"LA","Louisiana",1941,1.3273094,0.95336008,1.707447555,0.228364406
"LA","Louisiana",1942,1.22395025,0.913668521,1.569436195,0.199932187
"LA","Louisiana",1943,1.14954815,0.792990057,1.52862272,0.222470636
"LA","Louisiana",1944,1.2118971,0.884391755,1.546287405,0.196512015
"LA","Louisiana",1945,1.1404771,0.838463411,1.46364912,0.19155635
"LA","Louisiana",1946,1.15544065,0.850829887,1.477415555,0.191766713
"LA","Louisiana",1947,1.2405152,0.926764283,1.562682255,0.192895076
"LA","Louisiana",1948,0.93432234,0.643460299,1.247978825,0.183058886
"LA","Louisiana",1949,0.86522485,0.612739237,1.148158015,0.163705902
"LA","Louisiana",1950,1.16488125,0.863372137,1.470143215,0.183260457
"LA","Louisiana",1951,0.952269045,0.682904949,1.243617745,0.17099214
"LA","Louisiana",1952,1.0113489,0.736606212,1.286273925,0.170735135
"LA","Louisiana",1953,1.0194196,0.731564414,1.322335635,0.178545151
"LA","Louisiana",1954,0.948043995,0.660688031,1.25255209,0.17713787
"LA","Louisiana",1955,0.960146755,0.668505091,1.257349945,0.179459042
"LA","Louisiana",1956,0.803279515,0.560406826,1.069312445,0.15543857
"LA","Louisiana",1957,0.82890013,0.544545977,1.13303318,0.183145039
"LA","Louisiana",1958,0.74945122,0.487270258,1.020487635,0.163536192
"LA","Louisiana",1959,0.789519155,0.535694176,1.057743815,0.161961801
"LA","Louisiana",1960,0.718751035,0.474000418,0.983944388,0.154945376
"LA","Louisiana",1961,0.80364685,0.537102451,1.085255335,0.166884758
"LA","Louisiana",1962,0.75311524,0.507462814,1.019532705,0.156561816
"LA","Louisiana",1963,0.78899196,0.535790697,1.06937598,0.157382532
"LA","Louisiana",1964,0.673388375,0.437674253,0.939508202,0.153104973
"LA","Louisiana",1965,0.74117817,0.486320498,1.032065315,0.168176352
"LA","Louisiana",1966,0.68986025,0.434379642,0.961434403,0.161125198
"LA","Louisiana",1967,0.69407224,0.426201652,0.996771916,0.16817738
"LA","Louisiana",1968,0.576072595,0.33763847,0.836059169,0.151015763
"LA","Louisiana",1969,0.594011465,0.328281962,0.872302177,0.165210435
"LA","Louisiana",1970,0.604466225,0.351272166,0.87420692,0.161146921
"LA","Louisiana",1971,0.655191495,0.383539327,0.946287246,0.169445502
"LA","Louisiana",1972,0.679421825,0.392822966,0.970445516,0.176036049
"LA","Louisiana",1973,0.61397895,0.333055533,0.928079714,0.180960083
"LA","Louisiana",1974,0.46496821,0.19989591,0.75810688,0.17143507
"LA","Louisiana",1975,0.353298385,0.072013819,0.626712422,0.165252279
"LA","Louisiana",1976,0.337331365,0.089569211,0.599447145,0.156810825
"LA","Louisiana",1977,0.246843635,0.011439968,0.484117943,0.146274499
"LA","Louisiana",1978,0.089966959,-0.142410862,0.323368334,0.143183555
"LA","Louisiana",1979,0.016302873,-0.202578851,0.245112291,0.137321801
"LA","Louisiana",1980,-0.072404864,-0.288802104,0.15832049,0.136327218
"LA","Louisiana",1981,-0.107951425,-0.338487033,0.108395129,0.136207454
"LA","Louisiana",1982,-0.11564928,-0.356025577,0.119597034,0.144398171
"LA","Louisiana",1983,-0.122117805,-0.35768417,0.117058903,0.144636175
"LA","Louisiana",1984,-0.224378865,-0.456456772,-0.008158134,0.13544087
"LA","Louisiana",1985,-0.24469739,-0.46898579,-0.015768567,0.137066093
"LA","Louisiana",1986,-0.26925068,-0.487408676,-0.059667701,0.13369481
"LA","Louisiana",1987,-0.304692765,-0.531125739,-0.075468673,0.136934751
"LA","Louisiana",1988,-0.41903643,-0.638168645,-0.200462518,0.132360515
"LA","Louisiana",1989,-0.37553759,-0.597075385,-0.151291278,0.132218384
"LA","Louisiana",1990,-0.43849056,-0.649701284,-0.223669027,0.129809396
"LA","Louisiana",1991,-0.44552259,-0.666907754,-0.217743605,0.137151838
"LA","Louisiana",1992,-0.47069992,-0.694339731,-0.252379821,0.134442497
"LA","Louisiana",1993,-0.42226396,-0.634952336,-0.21050982,0.130099002
"LA","Louisiana",1994,-0.475450245,-0.687349434,-0.267827925,0.12958394
"LA","Louisiana",1995,-0.498108975,-0.716724984,-0.280261935,0.134325307
"LA","Louisiana",1996,-0.53602938,-0.754415048,-0.33189217,0.130180205
"LA","Louisiana",1997,-0.622398795,-0.838113013,-0.42542154,0.12671645
"LA","Louisiana",1998,-0.52901824,-0.731418122,-0.339491057,0.118420718
"LA","Louisiana",1999,-0.484852945,-0.682550176,-0.290750763,0.122432299
"LA","Louisiana",2000,-0.493190285,-0.693500167,-0.288063715,0.123383092
"LA","Louisiana",2001,-0.5407783,-0.755890332,-0.327956798,0.126823249
"LA","Louisiana",2002,-0.622265545,-0.817795556,-0.430606862,0.117090864
"LA","Louisiana",2003,-0.69728079,-0.88160269,-0.498493948,0.116893871
"LA","Louisiana",2004,-0.735523565,-0.930639746,-0.527412436,0.124663369
"LA","Louisiana",2005,-0.736318525,-0.932397363,-0.537160379,0.116868954
"LA","Louisiana",2006,-0.74032298,-0.930081048,-0.537180408,0.117477578
"LA","Louisiana",2007,-0.82934729,-1.019648535,-0.640333578,0.117587789
"LA","Louisiana",2008,-0.912268315,-1.097777285,-0.721123869,0.115472323
"LA","Louisiana",2009,-0.950541155,-1.133037105,-0.763997239,0.111231446
"LA","Louisiana",2010,-0.889990595,-1.08674173,-0.691105105,0.116267845
"LA","Louisiana",2011,-0.86217842,-1.03488297,-0.656789351,0.116761833
"LA","Louisiana",2012,-0.79050003,-0.986837876,-0.593580886,0.118289026
"LA","Louisiana",2013,-0.768924725,-0.963237392,-0.563894126,0.122986743
"LA","Louisiana",2014,-0.754366305,-0.95102631,-0.558145237,0.120427313
"LA","Louisiana",2015,-0.74985692,-0.942367442,-0.542226958,0.120798177
"LA","Louisiana",2016,-0.826437465,-1.02042434,-0.620608649,0.119933044
"LA","Louisiana",2017,-0.868422455,-1.06775959,-0.675146779,0.11927195
"LA","Louisiana",2018,-0.879089545,-1.0738686,-0.684862774,0.120098972
"LA","Louisiana",2019,-0.871063495,-1.063866965,-0.659946574,0.123015285
"LA","Louisiana",2020,-0.87961898,-1.058074365,-0.691342823,0.114695595
"LA","Louisiana",2021,-0.900391575,-1.098484815,-0.706868478,0.119367312
"LA","Louisiana",2022,-0.85828171,-1.068090015,-0.645638719,0.124673626
"LA","Louisiana",2023,-0.94970756,-1.15483333,-0.732357227,0.127491971
"LA","Louisiana",2024,-0.899568425,-1.110427705,-0.676152309,0.133411934
"MA","Massachusetts",1937,0.42302308,0.179846566,0.678863628,0.154518521
"MA","Massachusetts",1938,0.474480525,0.214307563,0.750498849,0.160777517
"MA","Massachusetts",1939,0.437004575,0.199253789,0.708696966,0.154135768
"MA","Massachusetts",1940,0.50188413,0.265549679,0.746219007,0.148786348
"MA","Massachusetts",1941,0.503847575,0.246827079,0.756511585,0.155830456
"MA","Massachusetts",1942,0.56114647,0.312665171,0.813922187,0.150856897
"MA","Massachusetts",1943,0.449578595,0.194691406,0.694329761,0.149373731
"MA","Massachusetts",1944,0.47516037,0.263981164,0.706187903,0.133784994
"MA","Massachusetts",1945,0.44583196,0.231709036,0.668890315,0.132163642
"MA","Massachusetts",1946,0.230246485,0.026790428,0.419305856,0.11988509
"MA","Massachusetts",1947,0.26918572,0.066437589,0.465695044,0.123952083
"MA","Massachusetts",1948,0.153965565,-0.073261399,0.366028291,0.129944712
"MA","Massachusetts",1949,0.064049144,-0.17059413,0.288700282,0.138441563
"MA","Massachusetts",1950,0.043590155,-0.189527413,0.261130474,0.136199816
"MA","Massachusetts",1951,0.000541,-0.255673009,0.231108836,0.146831544
"MA","Massachusetts",1952,0.106186395,-0.122708193,0.334075671,0.138296195
